,Unnamed: 0,Unnamed: 0.1,Partition Ratio,SMILES,Rank,HighThreshold,MediumThreshold,LowThreshold,scaffold
363,363,363,2.496205771574187,C/[N+](CCNC(C)=O)=C1C=C2OC3=CC(N4C=C(CCC5=CC=CC=C5)N=N4)=CC=C3C(C6=CC(C=CC(OC)=C7)=C7C=C6)=C2C=C\1,364,0,1,0,[N+]=c1ccc2c(-c3ccc4ccccc4c3)c3ccc(-n4cc(CCc5ccccc5)nn4)cc3oc-2c1
364,364,364,2.482231695182255,C=CCOC(C=C1)=CC=C1/C=C/C2=CC=[N+](CC3=CC=C(C4=CC=CC=C4)C=C3)C=C2,365,0,1,0,C(=Cc1cc[n+](Cc2ccc(-c3ccccc3)cc2)cc1)c1ccccc1
365,365,365,2.474932359,Nc1ccc(C2=C3C=CC(N4CCCC4)=[N+]3[B-](F)(F)n3c2ccc3-n2cc(C3CCCC3)nn2)cc1,366,0,1,0,[BH2-]1n2c(ccc2-n2cc(C3CCCC3)nn2)C(c2ccccc2)=C2C=CC(N3CCCC3)=[N+]12
366,366,366,2.473558193186353,COc1ccc2ccccc2c1/C=C/c1cc(C)c2n1[B-](F)(F)[N+]1=CC=CC1=C2CC[NH3+],367,0,1,0,[BH2-]1n2c(C=Cc3cccc4ccccc34)ccc2C=C2C=CC=[N+]12
367,367,367,2.46891224448617,CC1=CC(/C=C/C2=C(OC)C=C(OC)C(Br)=C2)=[N+]3[B-](F)(F)N4C(C(C5=CC=C(NC(CCl)=O)C=C5)=C31)=CC=C4,368,0,1,0,[BH2-]1n2cccc2C(c2ccccc2)=C2C=CC(C=Cc3ccccc3)=[N+]12
368,368,368,2.468672358375904,Cc1cc(/C=C/c2ccc(OC(C)(C)C)cc2)n2c1C(CCNC(=O)CCl)=C1C=CC=[N+]1[B-]2(F)F,369,0,1,0,[BH2-]1n2c(C=Cc3ccccc3)ccc2C=C2C=CC=[N+]12
369,369,369,2.468605996031646,F[B-]1(F)[N+]2=C(/C=C/C3=CC(C=CC(OC)=C4)=C4C=C3)C=C(C)C2=CC5=CC=C(CCC(OCC(Cl)(Cl)Cl)=O)N15,370,0,1,0,[BH2-]1n2cccc2C=C2C=CC(C=Cc3ccc4ccccc4c3)=[N+]12
370,370,370,2.46017693,CCCc1cn(-c2ccc3n2[B-](F)(F)[N+]2=C(N4CCc5ccccc5C4)C=CC2=C3c2ccc(N)cc2)nn1,371,0,1,0,[BH2-]1n2c(ccc2-n2ccnn2)C(c2ccccc2)=C2C=CC(N3CCc4ccccc4C3)=[N+]12
371,371,371,2.455185120898646,Cc1cc(/C=C/c2ccc(-c3cccs3)s2)n2c1C(CCNC(=O)CCl)=C1C=CC=[N+]1[B-]2(F)F,372,0,1,0,[BH2-]1n2c(C=Cc3ccc(-c4cccs4)s3)ccc2C=C2C=CC=[N+]12
372,372,372,2.450878591,Nc1ccc(C2=C3C=CC(NCc4cc(F)cc(F)c4)=[N+]3[B-](F)(F)n3c2ccc3-n2cc(CC3CCCCC3)nn2)cc1,373,0,1,0,[BH2-]1n2c(ccc2-n2cc(CC3CCCCC3)nn2)C(c2ccccc2)=C2C=CC(NCc3ccccc3)=[N+]12
373,373,373,2.450393012129732,CC1=CC(/C=C/C2=CC=C(OCC)C=C2OCC)=[N+]3[B-](F)(F)N4C(C(C5=CC=C(NC(C)=O)C=C5)=C31)=CC=C4,374,0,1,0,[BH2-]1n2cccc2C(c2ccccc2)=C2C=CC(C=Cc3ccccc3)=[N+]12
374,374,374,2.447854226583356,Cc1cc(/C=C/c2ccc(Oc3ccc(F)cc3)cc2)n2c1C(CC[NH3+])=C1C=CC=[N+]1[B-]2(F)F,375,0,1,0,[BH2-]1n2c(C=Cc3ccc(Oc4ccccc4)cc3)ccc2C=C2C=CC=[N+]12
375,375,375,2.446285369833827,CCOc1ccccc1/C=C/c1cc(C)c2n1[B-](F)(F)[N+]1=CC=CC1=C2CC[NH3+],376,0,1,0,[BH2-]1n2c(C=Cc3ccccc3)ccc2C=C2C=CC=[N+]12
376,376,376,2.446205414853408,CCOC(OCC)c1ccc(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3CC[NH3+])cc1,377,0,1,0,[BH2-]1n2c(C=Cc3ccccc3)ccc2C=C2C=CC=[N+]12
377,377,377,2.435376174401838,F[B-]1(F)N2C(C(C3=CC=C(NC(C)=O)C=C3)=C4[N+]1=C(/C=C/C5=CC=C(C6=CC(Cl)=C(OC)C=C6)O5)C=C4)=CC=C2,378,0,1,0,[BH2-]1n2cccc2C(c2ccccc2)=C2C=CC(C=Cc3ccc(-c4ccccc4)o3)=[N+]12
378,378,378,2.43001084526639,Cc1cc(/C=C/c2ccccc2Oc2ccc(F)cc2)n2c1C(CC[NH3+])=C1C=CC=[N+]1[B-]2(F)F,379,0,1,0,[BH2-]1n2c(C=Cc3ccccc3Oc3ccccc3)ccc2C=C2C=CC=[N+]12
379,379,379,2.425769117408147,CC1=CC(/C=C/C2=CC=CC(OC)=C2OCC)=[N+]3[B-](F)(F)N4C(C(C5=CC=C(NC(C)=O)C=C5)=C31)=CC=C4,380,0,1,0,[BH2-]1n2cccc2C(c2ccccc2)=C2C=CC(C=Cc3ccccc3)=[N+]12
380,380,380,2.423686548353527,CCCC(C)c1cn(-c2ccc3c(-c4ccc(Oc5ccccc5)cc4)c4cc/c(=[N+](/C)CCCNC(C)=O)cc-4oc3c2)nn1,381,0,1,0,[N+]=c1ccc2c(-c3ccc(Oc4ccccc4)cc3)c3ccc(-n4ccnn4)cc3oc-2c1
381,381,381,2.423686548353527,CC(=O)Nc1ccc(C2=C3C(C)=CC(C=Cc4ccc(Oc5cccc(Cl)c5)cc4)=[N+]3[B-](F)(F)n3cccc32)cc1,382,0,1,0,[BH2-]1n2cccc2C(c2ccccc2)=C2C=CC(C=Cc3ccc(Oc4ccccc4)cc3)=[N+]12
382,382,382,2.416350597705761,F[B-]1(F)[N+]2=C(/C=C/C3=CC=C(N(CCCCC)CCCCC)C=C3)C=C(C)C2=CC4=CC=C(CCC(OCC(Cl)(Cl)Cl)=O)N14,383,0,1,0,[BH2-]1n2cccc2C=C2C=CC(C=Cc3ccccc3)=[N+]12
383,383,383,2.414068360230245,COc1ccc(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3CC[NH3+])c(Cl)c1O,384,0,1,0,[BH2-]1n2c(C=Cc3ccccc3)ccc2C=C2C=CC=[N+]12
384,384,384,2.401844531479909,C/[N+](CCNC(C)=O)=C1C=C2OC3=CC(N4C=C(C5=CC=CC6=C5C=CC=C6)N=N4)=CC=C3C(C7=CC(C=CC=C8)=C8C=C7)=C2C=C\1,385,0,1,0,[N+]=c1ccc2c(-c3ccc4ccccc4c3)c3ccc(-n4cc(-c5cccc6ccccc56)nn4)cc3oc-2c1
385,385,385,2.400296934,COc1ccccc1NC1=[N+]2C(=C(c3ccc(N)cc3)c3ccc(-n4cc(N(C)Cc5ccccc5)nn4)n3[B-]2(F)F)C=C1,386,0,1,0,[BH2-]1n2c(ccc2-n2cc(NCc3ccccc3)nn2)C(c2ccccc2)=C2C=CC(Nc3ccccc3)=[N+]12
386,386,386,2.397584456658381,CCOc1ccc(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3CCNC(=O)CCl)cc1OCC,387,0,1,0,[BH2-]1n2c(C=Cc3ccccc3)ccc2C=C2C=CC=[N+]12
387,387,387,2.395198223,CN(Cc1ccccc1)c1cn(-c2ccc3n2[B-](F)(F)[N+]2=C(NCc4cc(F)cc(F)c4)C=CC2=C3c2ccc(N)cc2)nn1,388,0,1,0,[BH2-]1n2c(ccc2-n2cc(NCc3ccccc3)nn2)C(c2ccccc2)=C2C=CC(NCc3ccccc3)=[N+]12
388,388,388,2.392409273326267,CC1=CC(/C=C/C2=CC=C(OCC)C=C2OCC)=[N+]3[B-](F)(F)N4C(C(C5=CC=C(NC(C)=O)C=C5)=C31)=CC=C4,389,0,1,0,[BH2-]1n2cccc2C(c2ccccc2)=C2C=CC(C=Cc3ccccc3)=[N+]12
389,389,389,2.391264051,Nc1ccc(C2=C3C=CC(N4CCc5ccccc5C4)=[N+]3[B-](F)(F)n3c2ccc3-n2cc(CO)nn2)cc1,390,0,1,0,[BH2-]1n2c(ccc2-n2ccnn2)C(c2ccccc2)=C2C=CC(N3CCc4ccccc4C3)=[N+]12
390,390,390,2.386476045003011,C/[N+](CCNC(C)=O)=C1C=C2OC3=CC(N4C=C(COC5=CC=CC=C5)N=N4)=CC=C3C(C6=CC=C(C=C(OC)C=C7)C7=C6)=C2C=C\1,391,0,1,0,[N+]=c1ccc2c(-c3ccc4ccccc4c3)c3ccc(-n4cc(COc5ccccc5)nn4)cc3oc-2c1
391,391,391,2.379229218634734,CC1=CC(/C=C/C2=CC(Cl)=CC(OC)=C2OC)=[N+]3[B-](F)(F)N4C(C(C5=CC=C(NC(CCl)=O)C=C5)=C31)=CC=C4,392,0,1,0,[BH2-]1n2cccc2C(c2ccccc2)=C2C=CC(C=Cc3ccccc3)=[N+]12
392,392,392,2.370809224,Nc1ccc(C2=C3C=CC(NCc4cc(F)cc(F)c4)=[N+]3[B-](F)(F)n3c2ccc3-n2cc(CCc3ccccc3)nn2)cc1,393,0,1,0,[BH2-]1n2c(ccc2-n2cc(CCc3ccccc3)nn2)C(c2ccccc2)=C2C=CC(NCc3ccccc3)=[N+]12
393,393,393,2.370483515,Nc1ccc(C2=C3C=CC(N4CCCC4)=[N+]3[B-](F)(F)n3c2ccc3-n2cc(CC3CCCCC3)nn2)cc1,394,0,1,0,[BH2-]1n2c(ccc2-n2cc(CC3CCCCC3)nn2)C(c2ccccc2)=C2C=CC(N3CCCC3)=[N+]12
394,394,394,2.370133584,CCCC(C)c1cn(-c2ccc3n2[B-](F)(F)[N+]2=C(Nc4ccccc4C)C=CC2=C3c2ccc(N)cc2)nn1,395,0,1,0,[BH2-]1n2c(ccc2-n2ccnn2)C(c2ccccc2)=C2C=CC(Nc3ccccc3)=[N+]12
395,395,395,2.368112810141551,C/[N+](CCNC(C)=O)=C1C=C2OC3=CC(N4C=C(C5=CC=C(OC(F)(F)F)C=C5)N=N4)=CC=C3C(C6=CC(C)=C(OC)C(C)=C6)=C2C=C\1,396,0,1,0,[N+]=c1ccc2c(-c3ccccc3)c3ccc(-n4cc(-c5ccccc5)nn4)cc3oc-2c1
396,396,396,2.361544527,CCCC(C)c1cn(-c2ccc3n2[B-](F)(F)[N+]2=C(N4CCCC4)C=CC2=C3c2ccc(N)cc2)nn1,397,0,1,0,[BH2-]1n2c(ccc2-n2ccnn2)C(c2ccccc2)=C2C=CC(N3CCCC3)=[N+]12
397,397,397,2.358804082,Nc1ccc(C2=C3C=CC(N4CCc5ccccc5C4)=[N+]3[B-](F)(F)n3c2ccc3-n2cc(C3CCCC3)nn2)cc1,398,0,1,0,[BH2-]1n2c(ccc2-n2cc(C3CCCC3)nn2)C(c2ccccc2)=C2C=CC(N3CCc4ccccc4C3)=[N+]12
398,398,398,2.357465902748431,CC1=CC(/C=C/C2=CC=C(C)C(Cl)=C2)=[N+]3[B-](F)(F)N4C(C(C5=CC=C(N)C=C5)=C31)=CC=C4,399,0,1,0,[BH2-]1n2cccc2C(c2ccccc2)=C2C=CC(C=Cc3ccccc3)=[N+]12
399,399,399,2.349555973478553,CC1(C)C(/C=C/C=C/C=C2N(CCCCC(NCC3=CC(OC)=C(OC)C(OC)=C3)=O)C(C=CC=C4)=C4C/2(C)C)=[N+](CCCNC(OC(C)(C)C)=O)C5=CC=CC=C51,400,0,1,0,O=C(CCCCN1C(=CC=CC=CC2=[NH+]c3ccccc3C2)Cc2ccccc21)NCc1ccccc1
400,400,400,2.348198741661836,C/[N+](CCNC(C)=O)=C1C=C2OC3=CC(N4C=C(C5=CC=C(C6=CC=CC=C6)C=C5)N=N4)=CC=C3C(C7=CC(C=CC=C8)=C8C=C7)=C2C=C\1,401,0,1,0,[N+]=c1ccc2c(-c3ccc4ccccc4c3)c3ccc(-n4cc(-c5ccc(-c6ccccc6)cc5)nn4)cc3oc-2c1
401,401,401,2.346917754355548,CCCOc1ccc(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3CCNC(=O)CCl)cc1,402,0,1,0,[BH2-]1n2c(C=Cc3ccccc3)ccc2C=C2C=CC=[N+]12
402,402,402,2.340642382388548,CC1(C)C(/C=C/C=C/C=C2N(CCCCC(NC3=CC=C(OCO4)C4=C3)=O)C(C=CC=C5)=C5C/2(C)C)=[N+](CCCNC(OC(C)(C)C)=O)C6=CC=CC=C61,403,0,1,0,O=C(CCCCN1C(=CC=CC=CC2=[NH+]c3ccccc3C2)Cc2ccccc21)Nc1ccc2c(c1)OCO2
403,403,403,2.338266725,Cc1ccccc1NC1=[N+]2C(=C(c3ccc(N)cc3)c3ccc(-n4cc(CC5CCCCC5)nn4)n3[B-]2(F)F)C=C1,404,0,1,0,[BH2-]1n2c(ccc2-n2cc(CC3CCCCC3)nn2)C(c2ccccc2)=C2C=CC(Nc3ccccc3)=[N+]12
404,404,404,2.336404756749492,CC1(C)C(/C=C/C=C/C=C2N(CCCCNC(C3(CCCCC3)C)=O)C(C=CC=C4)=C4C/2(C)C)=[N+](CCCNC(OC(C)(C)C)=O)C5=CC=CC=C51,405,0,1,0,O=C(NCCCCN1C(=CC=CC=CC2=[NH+]c3ccccc3C2)Cc2ccccc21)C1CCCCC1
405,405,405,2.331069497700072,CC1(C)C(/C=C/C=C/C=C2N(CCCCC([O-])=O)C(C=CC=C3)=C3C/2(C)C)=[N+](CCCNC(C4=CN=C(C=C(C)C=C5)N5C4=O)=O)C6=CC=CC=C61,406,0,1,0,O=C(NCCC[N+]1=C(C=CC=CC=C2Cc3ccccc3N2)Cc2ccccc21)c1cnc2ccccn2c1=O
406,406,406,2.320734735,COc1ccccc1NC1=[N+]2C(=C(c3ccc(N)cc3)c3ccc(-n4cc(C5CCCC5)nn4)n3[B-]2(F)F)C=C1,407,0,1,0,[BH2-]1n2c(ccc2-n2cc(C3CCCC3)nn2)C(c2ccccc2)=C2C=CC(Nc3ccccc3)=[N+]12
407,407,407,2.320043439480597,CCOC(OCC)c1ccc(C=CC2=[N+]3C(=C(c4ccc(NC(C)=O)cc4)c4cccn4[B-]3(F)F)C(C)=C2)cc1,408,0,1,0,[BH2-]1n2cccc2C(c2ccccc2)=C2C=CC(C=Cc3ccccc3)=[N+]12
408,408,408,2.320043439480597,CC(=O)Nc1ccc(C2=C3C(C)=CC(C=Cc4ccc(OCC(=O)O)cc4)=[N+]3[B-](F)(F)n3cccc32)cc1,409,0,1,0,[BH2-]1n2cccc2C(c2ccccc2)=C2C=CC(C=Cc3ccccc3)=[N+]12
409,409,409,2.317071387278516,F[B-]1(F)N2C(C(C3=CC=C(NC(C)=O)C=C3)=C4[N+]1=C(/C=C/C5=CC=C(Cl)C=C5Cl)C=C4)=CC=C2,410,0,1,0,[BH2-]1n2cccc2C(c2ccccc2)=C2C=CC(C=Cc3ccccc3)=[N+]12
410,410,410,2.312674065995951,Cc1cc(C)c(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3CCNC(=O)CCl)c(C)c1,411,0,1,0,[BH2-]1n2c(C=Cc3ccccc3)ccc2C=C2C=CC=[N+]12
411,411,411,2.305035469570792,COc1cc(Br)c(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3CCNC(=O)CCl)cc1OC,412,0,1,0,[BH2-]1n2c(C=Cc3ccccc3)ccc2C=C2C=CC=[N+]12
412,412,412,2.304315557968051,C/[N+](CCNC(C)=O)=C1C=C2OC3=CC(N4C=C(C5=CC=C(OC(F)(F)F)C=C5)N=N4)=CC=C3C(C6=CC=C(C7=CC=CC=C7)C=C6)=C2C=C\1,413,0,1,0,[N+]=c1ccc2c(-c3ccc(-c4ccccc4)cc3)c3ccc(-n4cc(-c5ccccc5)nn4)cc3oc-2c1
413,413,413,2.299839968949914,F[B-]1(F)N2C(C(C3=CC=C(NC(C)=O)C=C3)=C4[N+]1=C(/C=C/C5=CC=C(CO)O5)C=C4)=CC=C2,414,0,1,0,[BH2-]1n2cccc2C(c2ccccc2)=C2C=CC(C=Cc3ccco3)=[N+]12
414,414,414,2.299282517184611,F[B-]1(F)N2C(C(C3=CC=C(NC(C)=O)C=C3)=C4[N+]1=C(/C=C/C5=CN(C)C6=C5C=CC=C6)C=C4)=CC=C2,415,0,1,0,[BH2-]1n2cccc2C(c2ccccc2)=C2C=CC(C=Cc3c[nH]c4ccccc34)=[N+]12
415,415,415,2.298000742659753,CC(C)(C)c1ccc(C2c3ccc(N)cc3Oc3cc(N)ccc32)cc1,416,0,1,0,c1ccc(C2c3ccccc3Oc3ccccc32)cc1
416,416,416,2.288194531329568,Cc1cc(/C=C/c2ccc(OC(F)(F)F)cc2)n2c1C(CCNC(=O)CCl)=C1C=CC=[N+]1[B-]2(F)F,417,0,1,0,[BH2-]1n2c(C=Cc3ccccc3)ccc2C=C2C=CC=[N+]12
417,417,417,2.283128396296319,C/[N+](CCNC(C)=O)=C1C=C2OC3=CC(N4C=C(C5=CC=C(OC6=CC=CC=C6)C=C5)N=N4)=CC=C3C(C7=CC=C(OC8=CC=CC=C8)C=C7)=C2C=C\1,418,0,1,0,[N+]=c1ccc2c(-c3ccc(Oc4ccccc4)cc3)c3ccc(-n4cc(-c5ccc(Oc6ccccc6)cc5)nn4)cc3oc-2c1
418,418,418,2.27598363937688,CC(=O)Nc1ccc(C2=C3C(C)=CC(C=Cc4ccc(SC(F)(F)F)cc4)=[N+]3[B-](F)(F)n3cccc32)cc1,419,0,1,0,[BH2-]1n2cccc2C(c2ccccc2)=C2C=CC(C=Cc3ccccc3)=[N+]12
419,419,419,2.27598363937688,CC(=O)Nc1ccc(C2=C3C(C)=CC(C=Cc4ccc(-c5ccccc5)cc4)=[N+]3[B-](F)(F)n3cccc32)cc1,420,0,1,0,[BH2-]1n2cccc2C(c2ccccc2)=C2C=CC(C=Cc3ccc(-c4ccccc4)cc3)=[N+]12
420,420,420,2.274861659145448,CCOc1ccc(OCC)c(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3CC[NH3+])c1,421,0,1,0,[BH2-]1n2c(C=Cc3ccccc3)ccc2C=C2C=CC=[N+]12
421,421,421,2.270276921,CCCC(C)c1cn(-c2ccc3n2[B-](F)(F)[N+]2=C(NCc4cc(OC)ccc4OC)C=CC2=C3c2ccc(N)cc2)nn1,422,0,1,0,[BH2-]1n2c(ccc2-n2ccnn2)C(c2ccccc2)=C2C=CC(NCc3ccccc3)=[N+]12
422,422,422,2.266203328,COc1ccc(OC)c(CNC2=[N+]3C(=C(c4ccc(N)cc4)c4ccc(-n5cc(N(C)Cc6ccccc6)nn5)n4[B-]3(F)F)C=C2)c1,423,0,1,0,[BH2-]1n2c(ccc2-n2cc(NCc3ccccc3)nn2)C(c2ccccc2)=C2C=CC(NCc3ccccc3)=[N+]12
423,423,423,2.26468592259325,CC(=O)NCc1ccccc1OCCCN(CCCN)C(=O)c1ccc(-c2c3ccc(=O)cc-3oc3c4c5c(cc23)CCCN5CCC4)cc1,424,0,1,0,O=C(NCCCOc1ccccc1)c1ccc(-c2c3ccc(=O)cc-3oc3c4c5c(cc23)CCCN5CCC4)cc1
424,424,424,2.258795067743944,Cc1cc(/C=C/c2ccc(F)c(Oc3ccccc3)c2)n2c1C(CC[NH3+])=C1C=CC=[N+]1[B-]2(F)F,425,0,1,0,[BH2-]1n2c(C=Cc3cccc(Oc4ccccc4)c3)ccc2C=C2C=CC=[N+]12
425,425,425,2.251889726,CCCc1cn(-c2ccc3n2[B-](F)(F)[N+]2=C(N4CC(C)OC(C)C4)C=CC2=C3c2ccc(N)cc2)nn1,426,0,1,0,[BH2-]1n2c(ccc2-n2ccnn2)C(c2ccccc2)=C2C=CC(N3CCOCC3)=[N+]12
426,426,426,2.241499101,COc1ccccc1NC1=[N+]2C(=C(c3ccc(N)cc3)c3ccc(-n4cc(CCc5ccccc5)nn4)n3[B-]2(F)F)C=C1,427,0,1,0,[BH2-]1n2c(ccc2-n2cc(CCc3ccccc3)nn2)C(c2ccccc2)=C2C=CC(Nc3ccccc3)=[N+]12
427,427,427,2.240789658,COc1ccccc1NC1=[N+]2C(=C(c3ccc(N)cc3)c3ccc(-n4cc(CC(C)C)nn4)n3[B-]2(F)F)C=C1,428,0,1,0,[BH2-]1n2c(ccc2-n2ccnn2)C(c2ccccc2)=C2C=CC(Nc3ccccc3)=[N+]12
428,428,428,2.23319087,COc1ccccc1NC1=[N+]2C(=C(c3ccc(N)cc3)c3ccc(-n4cc(CC5CCCCC5)nn4)n3[B-]2(F)F)C=C1,429,0,1,0,[BH2-]1n2c(ccc2-n2cc(CC3CCCCC3)nn2)C(c2ccccc2)=C2C=CC(Nc3ccccc3)=[N+]12
429,429,429,2.228710547904349,C[N+]1=C(/C=C/C2=CNC3=C2C=CC=C3)C=CC=C1,430,0,1,0,C(=Cc1c[nH]c2ccccc12)c1cccc[nH+]1
430,430,430,2.226298976256243,C/[N+](CCNC(C)=O)=C1C=C2OC3=CC(N4C=C(C5=CC=C(OC6=CC=CC=C6)C=C5)N=N4)=CC=C3C(C7=CC(CN8CCCCC8)=CC=C7)=C2C=C\1,431,0,1,0,[N+]=c1ccc2c(-c3cccc(CN4CCCCC4)c3)c3ccc(-n4cc(-c5ccc(Oc6ccccc6)cc5)nn4)cc3oc-2c1
431,431,431,2.221835551,CC1CN(C2=[N+]3C(=C(c4ccc(N)cc4)c4ccc(-n5cc(CC6CCCCC6)nn5)n4[B-]3(F)F)C=C2)CC(C)O1,432,0,1,0,[BH2-]1n2c(ccc2-n2cc(CC3CCCCC3)nn2)C(c2ccccc2)=C2C=CC(N3CCOCC3)=[N+]12
432,432,432,2.219188283992388,COc1ccc(Oc2cccc(/C=C/c3cc(C)c4n3[B-](F)(F)[N+]3=CC=CC3=C4CCNC(=O)CCl)c2)cc1,433,0,1,0,[BH2-]1n2c(C=Cc3cccc(Oc4ccccc4)c3)ccc2C=C2C=CC=[N+]12
433,433,433,2.214324674,Cc1ccccc1NC1=[N+]2C(=C(c3ccc(N)cc3)c3ccc(-n4cc(N(C)Cc5ccccc5)nn4)n3[B-]2(F)F)C=C1,434,0,1,0,[BH2-]1n2c(ccc2-n2cc(NCc3ccccc3)nn2)C(c2ccccc2)=C2C=CC(Nc3ccccc3)=[N+]12
434,434,434,2.213326762351196,CC1(C)C(/C=C/C=C/C=C2N(CCCCNC(CC(C)(C)C)=O)C(C=CC=C3)=C3C/2(C)C)=[N+](CCCNC(OC(C)(C)C)=O)C4=CC=CC=C41,435,0,1,0,C(=CC=C1Cc2ccccc2N1)C=CC1=[NH+]c2ccccc2C1
435,435,435,2.211042899613181,CCOc1cc(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3CC[NH3+])ccc1O,436,0,1,0,[BH2-]1n2c(C=Cc3ccccc3)ccc2C=C2C=CC=[N+]12
436,436,436,2.208917894925975,COc1ccc(Br)cc1C=CC1=[N+]2C(=C(c3ccc(NC(C)=O)cc3)c3cccn3[B-]2(F)F)C(C)=C1,437,0,1,0,[BH2-]1n2cccc2C(c2ccccc2)=C2C=CC(C=Cc3ccccc3)=[N+]12
437,437,437,2.201750023430084,Cc1ccc(CNC(=O)CCN(CCCN)C(=O)c2ccc(-c3c4ccc(=O)cc-4oc4c5c6c(cc34)CCCN6CCC5)cc2)cc1F,438,0,1,0,O=C(CCNC(=O)c1ccc(-c2c3ccc(=O)cc-3oc3c4c5c(cc23)CCCN5CCC4)cc1)NCc1ccccc1
438,438,438,2.19924512733027,COc1ccc(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3CCNC(=O)CCl)cc1,439,0,1,0,[BH2-]1n2c(C=Cc3ccccc3)ccc2C=C2C=CC=[N+]12
439,439,439,2.199137475384737,C/[N+](CCCN)=c1/ccc2c(-c3cccc(CN4CCCCC4)c3)c3ccc(-n4cc(C5CCCC5)nn4)cc3oc-2c1,440,0,1,0,[N+]=c1ccc2c(-c3cccc(CN4CCCCC4)c3)c3ccc(-n4cc(C5CCCC5)nn4)cc3oc-2c1
440,440,440,2.183271032,CC(C)Cc1cn(-c2ccc3n2[B-](F)(F)[N+]2=C(N4CC(C)OC(C)C4)C=CC2=C3c2ccc(N)cc2)nn1,441,0,1,0,[BH2-]1n2c(ccc2-n2ccnn2)C(c2ccccc2)=C2C=CC(N3CCOCC3)=[N+]12
441,441,441,2.167909993,CC1CN(C2=[N+]3C(=C(c4ccc(N)cc4)c4ccc(-n5cc(C6CC6)nn5)n4[B-]3(F)F)C=C2)CC(C)O1,442,0,1,0,[BH2-]1n2c(ccc2-n2cc(C3CC3)nn2)C(c2ccccc2)=C2C=CC(N3CCOCC3)=[N+]12
442,442,442,2.165209106,Cc1ccccc1NC1=[N+]2C(=C(c3ccc(N)cc3)c3ccc(-n4cc(CO)nn4)n3[B-]2(F)F)C=C1,443,0,1,0,[BH2-]1n2c(ccc2-n2ccnn2)C(c2ccccc2)=C2C=CC(Nc3ccccc3)=[N+]12
443,443,443,2.161082117220508,COc1ccc(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3CC[NH3+])c(OC)c1,444,0,1,0,[BH2-]1n2c(C=Cc3ccccc3)ccc2C=C2C=CC=[N+]12
444,444,444,2.158978424247618,COc1ccc(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3CC[NH3+])c(I)c1O,445,0,1,0,[BH2-]1n2c(C=Cc3ccccc3)ccc2C=C2C=CC=[N+]12
445,445,445,2.157331832056709,F[B-]1(F)[N+]2=C(/C=C/C3=C(C=CC=C4)C4=CC5=C3C=CC=C5)C=C(C)C2=CC6=CC=C(CCC(OCC(Cl)(Cl)Cl)=O)N16,446,0,1,0,[BH2-]1n2cccc2C=C2C=CC(C=Cc3c4ccccc4cc4ccccc34)=[N+]12
446,446,446,2.155783158592009,C/[N+](CCNC(C)=O)=C1C=C2OC3=CC(N4C=C(C5=CC=C(OC(F)(F)F)C=C5)N=N4)=CC=C3C(C6=CC=C(OC)C=C6)=C2C=C\1,447,0,1,0,[N+]=c1ccc2c(-c3ccccc3)c3ccc(-n4cc(-c5ccccc5)nn4)cc3oc-2c1
447,447,447,2.153586448392407,COc1ccccc1/C=C/c1cc(C)c2n1[B-](F)(F)[N+]1=CC=CC1=C2CCNC(=O)CCl,448,0,1,0,[BH2-]1n2c(C=Cc3ccccc3)ccc2C=C2C=CC=[N+]12
448,448,448,2.150472916742293,C[N+]1=C(/C=C/C2=CC=C(N(CCCO)C)C=C2)C=CC=C1C,449,0,1,0,C(=Cc1cccc[nH+]1)c1ccccc1
449,449,449,2.147966839664065,COc1c(C)cc(C2c3ccc(N)cc3Oc3cc(N(C)C)ccc32)cc1C,450,0,1,0,c1ccc(C2c3ccccc3Oc3ccccc32)cc1
450,450,450,2.147855656363653,CC1=CC(/C=C/C2=CC=C(I)O2)=[N+]([B-](F)3F)C1=Cc4n3ccc4,451,0,1,0,[BH2-]1n2cccc2C=C2C=CC(C=Cc3ccco3)=[N+]12
451,451,451,2.146027964765441,CCOC(OCC)c1ccc(/C=C/c2cc(C)c3n2[B-](F)(F)[N+]2=CC=CC2=C3CCNC(=O)CCl)cc1,452,0,1,0,[BH2-]1n2c(C=Cc3ccccc3)ccc2C=C2C=CC=[N+]12
452,452,452,2.142793631,Cc1cc(C2c3ccc(N)cc3Oc3cc(N4CCCCC4)ccc32)ccc1F,453,0,1,0,c1ccc(C2c3ccccc3Oc3cc(N4CCCCC4)ccc32)cc1
