,Unnamed: 0,SMILES,RATIO,DISCRETE_TARGET,Threshold1,Threshold2,Threshold3
96,96,F[B-]1(F)N2C(C(C3=CC=C(NC(C)=O)C=C3)=C4[N+]1=C(/C=C/C5=CC=CC(OC6=CC=CC=C6)=C5)C=C4)=CC=C2,6.8922615253936055,1,0,1,1
97,97,CC1=CC(/C=C/C2=CC=CC(OC3=CC(Cl)=CC(Cl)=C3)=C2)=[N+]4[B-](F)(F)N5C(C(C6=CC=C(NC(CCl)=O)C=C6)=C41)=CC=C5,6.883637836323657,1,0,1,1
98,98,CC1=CC(/C=C/C2=CC(C(C)(C)C)=CC(C(C)(C)C)=C2OC)=[N+]3[B-](F)(F)N4C(C(C5=CC=C(NC(CCl)=O)C=C5)=C31)=CC=C4,6.882808100041274,1,0,1,1
99,99,CC(=O)NCCC/[N+](C)=c1\ccc2c(-c3cccc(CN4CCOCC4)c3)c3ccc(-n4cc(CCC(C)C)nn4)cc3oc-2c1,6.880673930270996,1,0,1,1
100,100,CSc1ccc(C2c3ccc(N)cc3Sc3cc(N)ccc32)cc1,6.8733806402802635,1,0,1,1
101,101,CC1=CC(/C=C/C2=CC(OC)=C(OC)C=C2F)=[N+]3[B-](F)(F)N4C(C(C5=CC=C(NC(C)=O)C=C5)=C31)=CC=C4,6.871803723970307,1,0,1,1
102,102,CC(=O)Nc1ccc(C2=C3C(C)=CC(C=Cc4c(C)nn(C)c4C)=[N+]3[B-](F)(F)n3cccc32)cc1,6.862743972102254,1,0,1,1
103,103,CC(=O)Nc1ccc(C2=C3C(C)=CC(C=Cc4cc(O)cc(O)c4)=[N+]3[B-](F)(F)n3cccc32)cc1,6.856376423015073,1,0,1,1
104,104,F[B-]1(F)N2C(C(C3=CC=C(NC(C)=O)C=C3)=C4[N+]1=C(/C=C/C5=CC=CC(OCC)=C5O)C=C4)=CC=C2,6.854483191023218,1,0,1,1
105,105,Nc1ccc2c(c1)Oc1cc(N)ccc1C2c1ccc(-c2ccccc2)cc1,6.851136300133391,1,0,1,1
106,106,F[B-]1(F)N2C(C(C3=CC=C(NC(C)=O)C=C3)=C4[N+]1=C(/C=C/C5=CC=C(O)C=C5)C=C4)=CC=C2,6.834420730629259,1,0,1,1
107,107,CC(=O)NCCC/[N+](C)=c1\ccc2c(-c3ccc(-c4ccccc4)cc3)c3ccc(-n4cc(C(C)(C)C)nn4)cc3oc-2c1,6.815117779844329,1,0,1,1
108,108,COc1ccc2cc(-c3c4cc/c(=[N+](/C)CCCNC(C)=O)cc-4oc4cc(-n5cc(C(C)(C)C)nn5)ccc34)ccc2c1,6.80735806879267,1,0,1,1
109,109,CC1=CC(/C=C/C2=CC=C(OC3=CC=C(C=O)C=C3)C=C2)=[N+]4[B-](F)(F)N5C(C(C6=CC=C(NC(CCl)=O)C=C6)=C41)=CC=C5,6.791996324372662,1,0,1,1
110,110,CC1(C)C(/C=C/C=C/C=C2N(CCCCNC(C3CCCCC3)=O)C(C=CC=C4)=C4C/2(C)C)=[N+](CCCNC(OC(C)(C)C)=O)C5=CC=CC=C51,6.7707089922953765,1,0,1,1
111,111,F[B-]1(F)N2C(C(C3=CC=C(NC(C)=O)C=C3)=C4[N+]1=C(/C=C/C5=CC=C(OC(OC(C)(C)C)=O)C(OC)=C5)C=C4)=CC=C2,6.733124475136808,1,0,1,1
112,112,CC1(C)C(/C=C/C=C/C=C2N(CCCCNC(C3=CSC=C3)=O)C(C=CC=C4)=C4C/2(C)C)=[N+](CCCNC(OC(C)(C)C)=O)C5=CC=CC=C51,6.69293081877748,1,0,1,1
113,113,CC1=CC(/C=C/C2=CC=C(CCCC)C=C2)=[N+]3[B-](F)(F)N4C(C(C5=CC=C(NC(CCl)=O)C=C5)=C31)=CC=C4,6.657971106748942,1,0,1,1
114,114,COc1cc(C=CC2=[N+]3C(=C(c4ccc(NC(C)=O)cc4)c4cccn4[B-]3(F)F)C(C)=C2)cc(Br)c1OC,6.652871863704884,1,0,1,1
115,115,F[B-]1(F)N2C(C(C3=CC=C(NC(C)=O)C=C3)=C4[N+]1=C(/C=C/C5=CC(Br)=CC=C5OC)C=C4)=CC=C2,6.6056202761035525,1,0,1,1
116,116,C/[N+](CCCN)=c1/ccc2c(-c3ccc(-c4ccccc4)cc3)c3ccc(-n4cc(C5CCCC5)nn4)cc3oc-2c1,6.602850510568483,1,0,1,1
117,117,CC(=O)NCCC/[N+](C)=c1\ccc2c(-c3cccc(CN4CCCCC4)c3)c3ccc(-n4cc(C(C)(C)C)nn4)cc3oc-2c1,6.6018821575927005,1,0,1,1
118,118,CC(=O)Nc1ccc(C2=C3C(C)=CC(C=Cc4ccoc4)=[N+]3[B-](F)(F)n3cccc32)cc1,6.593522068359997,1,0,1,1
119,119,CCOc1cccc(C=CC2=[N+]3C(=C(c4ccc(NC(C)=O)cc4)c4cccn4[B-]3(F)F)C(C)=C2)c1O,6.570750401500767,1,0,1,1
120,120,CC1(C)C(/C=C/C=C/C=C2N(CCCCNCC3=CC=C(OC)C(OC)=C3)C(C=CC=C4)=C4C/2(C)C)=[N+](CCCNC(OC(C)(C)C)=O)C5=CC=CC=C51,6.539896572184032,1,0,1,1
121,121,CC1(C)C(/C=C/C=C/C=C2N(CCCCC(NCC3=CC(OC)=C(OC)C(OC)=C3)=O)C(C=CC=C4)=C4C/2(C)C)=[N+](CCCNC(OC(C)(C)C)=O)C5=CC=CC=C51,6.538079861243943,1,0,1,1
122,122,CC1=CC(/C=C/C2=CC=C(F)C(OC)=C2)=[N+]3[B-](F)(F)N4C(C(C5=CC=C(NC(CCl)=O)C=C5)=C31)=CC=C4,6.529823656034517,1,0,1,1
123,123,NC1=CC=C2C(OC(C3=C2C4=CC(C)=CC(C)=C4)=C/C(C=C3)=[N+](CCCC)/CCCC)=C1,6.4908380027631,1,0,1,1
124,124,CC(=O)NCCC/[N+](C)=c1\ccc2c(-c3ccc(N(C)C)cc3)c3ccc(-n4cc(C5CCCC5)nn4)cc3oc-2c1,6.484812581396993,1,0,1,1
125,125,CC1=CC(/C=C/C2=CC=C(Cl)C(OC)=C2)=[N+]3[B-](F)(F)N4C(C(C5=CC=C(NC(CCl)=O)C=C5)=C31)=CC=C4,6.482040817061953,1,0,1,1
126,126,CC(=O)Nc1ccc(C2=C3C(C)=CC(C=Cc4cccc(C)n4)=[N+]3[B-](F)(F)n3cccc32)cc1,6.478551437415995,1,0,1,1
127,127,F[B-]1(F)N2C(C(C3=CC=C(NC(C)=O)C=C3)=C4[N+]1=C(/C=C/C5=CC=CC=C5CC)C=C4)=CC=C2,6.477823653816782,1,0,1,1
128,128,NC1=CC=C2C(OC(C3=C2C4=CC=C(C5=CC=CC=C5)C=C4)=C/C(C=C3)=[N+](CCCC)/CCCC)=C1,6.472652565639918,1,0,1,1
129,129,NC1=CC=C2C(OC(C3=C2C4=CC=C(N(C)C)C=C4)=C/C(C=C3)=[N+]5CCCCC\5)=C1,6.4075962409695135,1,0,1,1
130,130,Cc1cc(/C=C/c2ccc(/C=C/c3ccccc3)cc2)n2c1C(CCNC(=O)CCl)=C1C=CC=[N+]1[B-]2(F)F,6.404259475442253,1,0,1,1
131,131,CC1=CC(/C=C/C2=C(OC)C=C(OC)C(Br)=C2)=[N+]3[B-](F)(F)N4C(C(C5=CC=C(NC(CCl)=O)C=C5)=C31)=CC=C4,6.3884778165973986,1,0,1,1
132,132,F[B-]1(F)N2C(C(C3=CC=C(NC(C)=O)C=C3)=C4[N+]1=C(/C=C/C5=CC=C(C6=CC=C(C(OC)=O)C=C6)C=C5)C=C4)=CC=C2,6.360641952710055,1,0,1,1
133,133,CN(C)c1ccc(C2c3ccc(N)cc3Sc3cc(N)ccc32)cc1,6.335338545087298,1,0,1,1
134,134,CC1=CC(/C=C/C2=CC=C(OC3=CC=C(C)C=C3)C=C2)=[N+]4[B-](F)(F)N5C(C(C6=CC=C(NC(C)=O)C=C6)=C41)=CC=C5,6.33151657832067,1,0,1,1
135,135,COc1ccc2cc(-c3c4cc/c(=[N+](/C)CCCNC(C)=O)cc-4oc4cc(-n5cc(CC6CCCC6)nn5)ccc34)ccc2c1,6.323579069945443,1,0,1,1
136,136,Nc1ccc2c(c1)Oc1cc(N)ccc1C2c1ccc(CN2CCC3(CC2)OCCO3)cc1,6.265153761859738,1,0,1,1
