,SMILES
1351,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(C)=O)c4ccccc4C3(C)C)=C2N(CCc2ccccc2-c2ccccc2)C(C)=O)C(C)(C)c2ccccc21
1352,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(C)=O)c4ccccc4C3(C)C)=C2N(CCCN2CCCC2)C(C)=O)C(C)(C)c2ccccc21
1353,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(C)=O)c4ccccc4C3(C)C)=C2N(Cc2ccc(Br)cc2F)C(C)=O)C(C)(C)c2ccccc21
1354,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(C)=O)c4ccccc4C3(C)C)=C2N(CCc2ccc(Cl)cc2)C(C)=O)C(C)(C)c2ccccc21
1355,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(C)=O)c4ccccc4C3(C)C)=C2N(CCc2ccc(Cl)cc2Cl)C(C)=O)C(C)(C)c2ccccc21
1356,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(=O)CCl)c4ccccc4C3(C)C)=C2N(CCCN2CCCC2=O)C(C)=O)C(C)(C)c2ccccc21
1357,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(=O)CCl)c4ccccc4C3(C)C)=C2N(Cc2ccc3c(c2)OCO3)C(C)=O)C(C)(C)c2ccccc21
1358,CCCCCCCCCCCCCN(C(C)=O)C1=C(/C=C/C2=[N+](CCCNC(=O)CCl)c3ccccc3C2(C)C)CCC/C1=C\C=C1\N(CCC)c2ccccc2C1(C)C
1359,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(=O)CCl)c4ccccc4C3(C)C)=C2N(Cc2c(F)cccc2F)C(C)=O)C(C)(C)c2ccccc21
1360,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(=O)CCl)c4ccccc4C3(C)C)=C2N(CCC(C)(C)C)C(C)=O)C(C)(C)c2ccccc21
1361,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(=O)CCl)c4ccccc4C3(C)C)=C2N(CCC(c2ccccc2)c2ccccc2)C(C)=O)C(C)(C)c2ccccc21
1362,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(=O)CCl)c4ccccc4C3(C)C)=C2N(Cc2ccccc2C)C(C)=O)C(C)(C)c2ccccc21
1363,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(=O)CCl)c4ccccc4C3(C)C)=C2N(CCc2cccc(OC)c2)C(C)=O)C(C)(C)c2ccccc21
1364,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(=O)CCl)c4ccccc4C3(C)C)=C2N(Cc2ccccc2OC)C(C)=O)C(C)(C)c2ccccc21
1365,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(=O)CCl)c4ccccc4C3(C)C)=C2N(CN2CCCC2)C(C)=O)C(C)(C)c2ccccc21
1366,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(=O)CCl)c4ccccc4C3(C)C)=C2N(C(C)=O)C2CCN(Cc3ccccc3)CC2)C(C)(C)c2ccccc21
1367,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(=O)CCl)c4ccccc4C3(C)C)=C2N(CCc2ccccn2)C(C)=O)C(C)(C)c2ccccc21
1368,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(=O)CCl)c4ccccc4C3(C)C)=C2N(Cc2cccc(OC)c2OC)C(C)=O)C(C)(C)c2ccccc21
1369,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(=O)CCl)c4ccccc4C3(C)C)=C2N(CCCCc2ccccc2)C(C)=O)C(C)(C)c2ccccc21
1370,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(=O)CCl)c4ccccc4C3(C)C)=C2N(C(C)=O)C2CCCCC2)C(C)(C)c2ccccc21
1371,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(=O)CCl)c4ccccc4C3(C)C)=C2N(CCOC)C(C)=O)C(C)(C)c2ccccc21
1372,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(=O)CCl)c4ccccc4C3(C)C)=C2N(C(C)=O)C2CCCC2)C(C)(C)c2ccccc21
1373,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(=O)CCl)c4ccccc4C3(C)C)=C2N(Cc2cc(OC)ccc2OC)C(C)=O)C(C)(C)c2ccccc21
1374,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(=O)CCl)c4ccccc4C3(C)C)=C2N(CCc2cccc(OC)c2OC)C(C)=O)C(C)(C)c2ccccc21
1375,CCCC(C)N(C(C)=O)C1=C(/C=C/C2=[N+](CCCNC(=O)CCl)c3ccccc3C2(C)C)CCC/C1=C\C=C1\N(CCC)c2ccccc2C1(C)C
1376,CCCC(CC)CCOCCN(C(C)=O)C1=C(/C=C/C2=[N+](CCCNC(=O)CCl)c3ccccc3C2(C)C)CCC/C1=C\C=C1\N(CCC)c2ccccc2C1(C)C
1377,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(=O)CCl)c4ccccc4C3(C)C)=C2N(CCc2ccc(CC)cc2)C(C)=O)C(C)(C)c2ccccc21
1378,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(=O)CCl)c4ccccc4C3(C)C)=C2N(Cc2ccc(F)cc2)C(C)=O)C(C)(C)c2ccccc21
1379,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(=O)CCl)c4ccccc4C3(C)C)=C2N(Cc2cccc(F)c2)C(C)=O)C(C)(C)c2ccccc21
1380,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(=O)CCl)c4ccccc4C3(C)C)=C2N(Cc2ccc(Cl)cc2)C(C)=O)C(C)(C)c2ccccc21
1381,CCCCC(CC)CN(C(C)=O)C1=C(/C=C/C2=[N+](CCCNC(=O)CCl)c3ccccc3C2(C)C)CCC/C1=C\C=C1\N(CCC)c2ccccc2C1(C)C
1382,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(=O)CCl)c4ccccc4C3(C)C)=C2N(Cc2cc(OC)cc(OC)c2)C(C)=O)C(C)(C)c2ccccc21
1383,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(=O)CCl)c4ccccc4C3(C)C)=C2N(Cc2ccc(OC)c(OC)c2)C(C)=O)C(C)(C)c2ccccc21
1384,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(=O)CCl)c4ccccc4C3(C)C)=C2N(CCN2CCCCC2)C(C)=O)C(C)(C)c2ccccc21
1385,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(=O)CCl)c4ccccc4C3(C)C)=C2N(CCCOC(C)C)C(C)=O)C(C)(C)c2ccccc21
1386,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(=O)CCl)c4ccccc4C3(C)C)=C2N(C(C)=O)C(C)CCc2ccccc2)C(C)(C)c2ccccc21
1387,CCCCCCCN(C(C)=O)C1=C(/C=C/C2=[N+](CCCNC(=O)CCl)c3ccccc3C2(C)C)CCC/C1=C\C=C1\N(CCC)c2ccccc2C1(C)C
1388,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(=O)CCl)c4ccccc4C3(C)C)=C2N(CCN2CCOCC2)C(C)=O)C(C)(C)c2ccccc21
1389,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(=O)CCl)c4ccccc4C3(C)C)=C2N(CC)C(C)=O)C(C)(C)c2ccccc21
1390,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(=O)CCl)c4ccccc4C3(C)C)=C2N(Cc2ccc(OC)c(OC)c2)C(C)=O)C(C)(C)c2ccccc21
1391,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(=O)CCl)c4ccccc4C3(C)C)=C2N(Cc2ccccc2Br)C(C)=O)C(C)(C)c2ccccc21
1392,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(=O)CCl)c4ccccc4C3(C)C)=C2N(CCCc2ccccc2)C(C)=O)C(C)(C)c2ccccc21
1393,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(=O)CCl)c4ccccc4C3(C)C)=C2N(Cc2c(OC)cc(OC)cc2OC)C(C)=O)C(C)(C)c2ccccc21
1394,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(=O)CCl)c4ccccc4C3(C)C)=C2N(CCc2cccc(OC)c2OC)C(C)=O)C(C)(C)c2ccccc21
1395,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(=O)CCl)c4ccccc4C3(C)C)=C2N(CCc2ccc(O)cc2)C(C)=O)C(C)(C)c2ccccc21
1396,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(=O)CCl)c4ccccc4C3(C)C)=C2N(Cc2cc(OC)c(OC)c(OC)c2)C(C)=O)C(C)(C)c2ccccc21
1397,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(=O)CCl)c4ccccc4C3(C)C)=C2N(Cc2ccc(OC)cc2OC)C(C)=O)C(C)(C)c2ccccc21
1398,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(=O)CCl)c4ccccc4C3(C)C)=C2N(CCc2ccc([N+](=O)[O-])cc2)C(C)=O)C(C)(C)c2ccccc21
1399,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(=O)CCl)c4ccccc4C3(C)C)=C2N(Cc2ccccc2Cl)C(C)=O)C(C)(C)c2ccccc21
1400,CCCCN(C(C)=O)C1=C(/C=C/C2=[N+](CCCNC(=O)CCl)c3ccccc3C2(C)C)CCC/C1=C\C=C1\N(CCC)c2ccccc2C1(C)C
1401,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(=O)CCl)c4ccccc4C3(C)C)=C2N(Cc2ccccc2)C(C)=O)C(C)(C)c2ccccc21
1402,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(=O)CCl)c4ccccc4C3(C)C)=C2N(Cc2ccccc2F)C(C)=O)C(C)(C)c2ccccc21
1403,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(=O)CCl)c4ccccc4C3(C)C)=C2N(Cc2ccc(OC)cc2)C(C)=O)C(C)(C)c2ccccc21
1404,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(=O)CCl)c4ccccc4C3(C)C)=C2N(CC2CCCCC2)C(C)=O)C(C)(C)c2ccccc21
1405,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(=O)CCl)c4ccccc4C3(C)C)=C2N(Cc2cccc(OC)c2)C(C)=O)C(C)(C)c2ccccc21
1406,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(=O)CCl)c4ccccc4C3(C)C)=C2N(Cc2ccccc2OC)C(C)=O)C(C)(C)c2ccccc21
1407,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(=O)CCl)c4ccccc4C3(C)C)=C2N(CCc2ccc(OC)cc2)C(C)=O)C(C)(C)c2ccccc21
1408,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(=O)CCl)c4ccccc4C3(C)C)=C2N(Cc2ccc(C)cc2)C(C)=O)C(C)(C)c2ccccc21
1409,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(=O)CCl)c4ccccc4C3(C)C)=C2N(Cc2cccc(C)c2)C(C)=O)C(C)(C)c2ccccc21
1410,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(=O)CCl)c4ccccc4C3(C)C)=C2N(Cc2ccccn2)C(C)=O)C(C)(C)c2ccccc21
1411,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(=O)CCl)c4ccccc4C3(C)C)=C2N(Cc2cccc(Cl)c2)C(C)=O)C(C)(C)c2ccccc21
1412,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(=O)CCl)c4ccccc4C3(C)C)=C2N(CCc2cccc(F)c2)C(C)=O)C(C)(C)c2ccccc21
1413,CCCCCCCCCCN(C(C)=O)C1=C(/C=C/C2=[N+](CCCNC(=O)CCl)c3ccccc3C2(C)C)CCC/C1=C\C=C1\N(CCC)c2ccccc2C1(C)C
1414,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(=O)CCl)c4ccccc4C3(C)C)=C2N(CCN2CC=CC=C2C)C(C)=O)C(C)(C)c2ccccc21
1415,CCCCCN(C(C)=O)C1=C(/C=C/C2=[N+](CCCNC(=O)CCl)c3ccccc3C2(C)C)CCC/C1=C\C=C1\N(CCC)c2ccccc2C1(C)C
1416,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(=O)CCl)c4ccccc4C3(C)C)=C2N(CCCN(C)C)C(C)=O)C(C)(C)c2ccccc21
1417,CCCCCCN(C(C)=O)C1=C(/C=C/C2=[N+](CCCNC(=O)CCl)c3ccccc3C2(C)C)CCC/C1=C\C=C1\N(CCC)c2ccccc2C1(C)C
1418,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(=O)CCl)c4ccccc4C3(C)C)=C2N(CCC(C)C)C(C)=O)C(C)(C)c2ccccc21
1419,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(=O)CCl)c4ccccc4C3(C)C)=C2N(C(C)=O)C2CCCCCC2)C(C)(C)c2ccccc21
1420,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(=O)CCl)c4ccccc4C3(C)C)=C2N(Cc2ccco2)C(C)=O)C(C)(C)c2ccccc21
1421,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(=O)CCl)c4ccccc4C3(C)C)=C2N(Cc2ccc(Br)cc2)C(C)=O)C(C)(C)c2ccccc21
1422,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(=O)CCl)c4ccccc4C3(C)C)=C2N(CCc2ccccc2F)C(C)=O)C(C)(C)c2ccccc21
1423,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(=O)CCl)c4ccccc4C3(C)C)=C2N(CCc2ccc(C)cc2)C(C)=O)C(C)(C)c2ccccc21
1424,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(=O)CCl)c4ccccc4C3(C)C)=C2N(CCc2ccccc2Cl)C(C)=O)C(C)(C)c2ccccc21
1425,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(=O)CCl)c4ccccc4C3(C)C)=C2N(Cc2ccc(Cl)cc2Cl)C(C)=O)C(C)(C)c2ccccc21
1426,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(=O)CCl)c4ccccc4C3(C)C)=C2N(CC(c2ccccc2)c2ccccc2)C(C)=O)C(C)(C)c2ccccc21
1427,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(=O)CCl)c4ccccc4C3(C)C)=C2N(Cc2ccc(Cl)c(Cl)c2)C(C)=O)C(C)(C)c2ccccc21
1428,CCCCCCCCCCCN(C(C)=O)C1=C(/C=C/C2=[N+](CCCNC(=O)CCl)c3ccccc3C2(C)C)CCC/C1=C\C=C1\N(CCC)c2ccccc2C1(C)C
1429,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(=O)CCl)c4ccccc4C3(C)C)=C2N(Cc2ccc(Br)cc2)C(C)=O)C(C)(C)c2ccccc21
1430,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(=O)CCl)c4ccccc4C3(C)C)=C2N(CC(C)CC)C(C)=O)C(C)(C)c2ccccc21
1431,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(=O)CCl)c4ccccc4C3(C)C)=C2N(CCc2ccccc2-c2ccccc2)C(C)=O)C(C)(C)c2ccccc21
1432,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(=O)CCl)c4ccccc4C3(C)C)=C2N(CCCN2CCCC2)C(C)=O)C(C)(C)c2ccccc21
1433,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(=O)CCl)c4ccccc4C3(C)C)=C2N(Cc2ccc(Br)cc2F)C(C)=O)C(C)(C)c2ccccc21
1434,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(=O)CCl)c4ccccc4C3(C)C)=C2N(CCc2ccc(Cl)cc2)C(C)=O)C(C)(C)c2ccccc21
1435,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCCNC(=O)CCl)c4ccccc4C3(C)C)=C2N(CCc2ccc(Cl)cc2Cl)C(C)=O)C(C)(C)c2ccccc21
1436,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCNC(C)=O)Cc2cccc(OC)c2)C(C)(C)c2ccccc21
1437,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCNC(C)=O)Cc2ccc(OC)cc2)C(C)(C)c2ccccc21
1438,CCCCCCCN(CCCNC(C)=O)C(=O)CCCC(=O)N(CCCN1CCCCC1C)C1=C(/C=C/C2=[N+](CCC)c3ccccc3C2(C)C)CCC/C1=C\C=C1\N(CCC)c2ccccc2C1(C)C
1439,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCNC(C)=O)Cc2ccccc2OCC)C(C)(C)c2ccccc21
1440,CCCCCCCCCCCCCCN(CCCNC(C)=O)C(=O)CCCC(=O)N(CCCN1CCCCC1C)C1=C(/C=C/C2=[N+](CCC)c3ccccc3C2(C)C)CCC/C1=C\C=C1\N(CCC)c2ccccc2C1(C)C
1441,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCNC(C)=O)C(C)Cc2ccccc2)C(C)(C)c2ccccc21
1442,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCNC(C)=O)Cc2ccccc2C)C(C)(C)c2ccccc21
1443,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCNC(C)=O)CCc2ccc(Cl)cc2)C(C)(C)c2ccccc21
1444,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCNC(C)=O)Cc2cccc(F)c2)C(C)(C)c2ccccc21
1445,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCNC(C)=O)C(C)C)C(C)(C)c2ccccc21
1446,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCNC(C)=O)Cc2ccco2)C(C)(C)c2ccccc21
1447,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCNC(C)=O)CCc2ccccc2-c2ccccc2)C(C)(C)c2ccccc21
1448,CCCCCCCCCCCCN(CCCNC(C)=O)C(=O)CCCC(=O)N(CCCN1CCCCC1C)C1=C(/C=C/C2=[N+](CCC)c3ccccc3C2(C)C)CCC/C1=C\C=C1\N(CCC)c2ccccc2C1(C)C
1449,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCNC(C)=O)Cc2ccc(C)cc2)C(C)(C)c2ccccc21
1450,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCNC(C)=O)Cc2ccc(Cl)cc2)C(C)(C)c2ccccc21
1451,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCNC(C)=O)Cc2cc(OC)cc(OC)c2)C(C)(C)c2ccccc21
1452,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCNC(C)=O)Cc2c(Cl)cccc2Cl)C(C)(C)c2ccccc21
1453,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCNC(C)=O)CC(C)CC)C(C)(C)c2ccccc21
1454,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCNC(C)=O)C(CO)C(C)C)C(C)(C)c2ccccc21
1455,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCNC(C)=O)Cc2cc(OC)cc(OC)c2)C(C)(C)c2ccccc21
1456,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCNC(C)=O)Cc2c(Cl)cccc2Cl)C(C)(C)c2ccccc21
1457,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCNC(C)=O)CC(C)CC)C(C)(C)c2ccccc21
1458,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCNC(C)=O)C(CO)CC(C)C)C(C)(C)c2ccccc21
1459,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCNC(C)=O)Cc2cc(OC)cc(OC)c2)C(C)(C)c2ccccc21
1460,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCNC(C)=O)Cc2cccc(Cl)c2Cl)C(C)(C)c2ccccc21
1461,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCNC(C)=O)Cc2ccc(C(F)(F)F)cc2)C(C)(C)c2ccccc21
1462,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCNC(C)=O)Cc2ccccc2Br)C(C)(C)c2ccccc21
1463,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCNC(C)=O)CCCc2ccccc2)C(C)(C)c2ccccc21
1464,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCNC(C)=O)Cc2ccccc2OC)C(C)(C)c2ccccc21
1465,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCNC(C)=O)Cc2ccc(F)cc2F)C(C)(C)c2ccccc21
1466,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCNC(C)=O)C(C)c2ccc(F)cc2)C(C)(C)c2ccccc21
1467,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCNC(C)=O)CC(c2ccccc2)c2ccccc2)C(C)(C)c2ccccc21
1468,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCNC(C)=O)C(C)C)C(C)(C)c2ccccc21
1469,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCNC(C)=O)Cc2ccc(Cl)cc2Cl)C(C)(C)c2ccccc21
1470,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCNC(C)=O)Cc2cccc(C(F)(F)F)c2)C(C)(C)c2ccccc21
1471,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCNC(C)=O)CC2(O)CCCCC2)C(C)(C)c2ccccc21
1472,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCNC(C)=O)Cc2ccc(OC)c(OC)c2)C(C)(C)c2ccccc21
1473,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCNC(C)=O)Cc2ccc(-c3ccccc3)cc2)C(C)(C)c2ccccc21
1474,CCCCC(CC)OCCCN(CCCNC(C)=O)C(=O)CCCC(=O)N(CCCN1CCCCC1C)C1=C(/C=C/C2=[N+](CCC)c3ccccc3C2(C)C)CCC/C1=C\C=C1\N(CCC)c2ccccc2C1(C)C
1475,CCCCCCCN(CCCNC(C)=O)C(=O)CCCC(=O)N(CCCN1CCCCC1C)C1=C(/C=C/C2=[N+](CCC)c3ccccc3C2(C)C)CCC/C1=C\C=C1\N(CCC)c2ccccc2C1(C)C
1476,CCCN1/C(=C/C=C2\CCCC(/C=C/C3=[N+](CCC)c4ccccc4C3(C)C)=C2N(CCCN2CCCCC2C)C(=O)CCCC(=O)N(CCCNC(C)=O)C(C)CCc2ccccc2)C(C)(C)c2ccccc21
